"","stationPlotted","cityName","lon","lat","daysThreshold","nSmoky","smokeOzoneMeans","clearOzoneMeans","differenceOfMeans","signif","confInt_lower","confInt_upper","pValue","tValue"
"50","090090027-01","New Haven",-72.902871,41.3014,10,22,66.9087335291647,57.1734592408464,9.73527428831826,TRUE,2.22209244625432,17.2484561303822,0.0127095600987087,2.63826287616782
"51","090110124-01","Groton",-72.07882,41.35362,10,12,74.3259829833016,61.0488872525751,13.2770957307265,TRUE,2.36800710429649,24.1861843571565,0.0206131038738664,2.61433990417492
"52","110010043-01","Washington",-77.013178,38.921847,10,30,70.0157553807033,68.6426442156205,1.37311116508285,FALSE,-3.12903108653694,5.87525341670263,0.544010503412776,0.610298113912988
"53","120013011-01","Micanopy",-82.296111,29.544722,10,43,50.379495412327,35.5982420412699,14.7812533710572,TRUE,11.1390282364444,18.42347850567,6.9987850133587e-12,8.0807910867096
"54","120050006-01","Lower Grand Lagoon",-85.731517,30.130433,10,28,56.3752358493539,45.4964636195367,10.8787722298173,TRUE,6.14632055524536,15.6112239043892,2.78019091247805e-05,4.61837178523105
"55","120090007-01","Melbourne",-80.628611,28.053611,10,16,51.5985227986715,35.0179108115084,16.5806119871631,TRUE,8.14557606439016,25.0156479099361,0.000699485292944168,4.15681417291365
"56","120210004-01","Naples",-81.711,26.27,10,27,50.0301040012828,31.1689327393115,18.8611712619713,TRUE,13.8798322352748,23.8425102886677,1.28603335463611e-08,7.73402818339739
"57","120230002-01","Lake City",-82.619167,30.178056,10,46,50.2816358825713,40.6494741596789,9.63216172289239,TRUE,6.55951343575653,12.7048100100282,1.25304789023697e-08,6.22186709201757
"58","120310077-01","Jacksonville",-81.587339,30.477725,10,24,56.4957391390126,45.4217669984663,11.0739721405464,TRUE,5.71857086325138,16.4293734178414,0.000141448690376743,4.16701925255779
"59","120310100-01","Jacksonville",-81.454,30.261,10,35,56.7978202665897,45.6848859171425,11.1129343494472,TRUE,5.69180160531447,16.53406709358,0.00013031270366796,4.10484082140075
"60","120330004-01","Ferry Pass",-87.20355,30.525367,10,38,62.2802227265573,49.0493946920348,13.2308280345226,TRUE,8.82312409620198,17.6385319728431,8.75073833131433e-08,5.98935994516029
"61","120571065-01","Tampa",-82.538611,27.892222,10,18,61.2315516740787,42.2844165191882,18.9471351548904,TRUE,11.2743752019593,26.6198951078216,6.25939579987729e-05,5.18977253910001
"62","120573002-01","Valrico",-82.2304,27.96565,10,18,54.2257728851023,42.7436135950388,11.4821592900635,TRUE,3.35696724572586,19.6073513344012,0.00827716084685385,2.97334227975062
"63","120590004-01","Not in a city",-85.603889,30.848611,10,39,53.9282287612321,43.4903086295157,10.4379201317165,TRUE,7.06123103066793,13.814609232765,1.8949566312714e-08,6.13599989646932
"64","120730012-01","Tallahassee",-84.346389,30.439722,10,39,55.6383030529371,40.6695886712619,14.9687143816752,TRUE,11.6784898351911,18.2589389281594,3.41331976239376e-13,9.08535676289657
"65","120830003-01","Ocala",-82.100833,29.170278,10,30,52.3931577531869,39.2880797311735,13.1050780220133,TRUE,8.82104374345418,17.3891123005725,1.22473579172908e-07,6.14103324176828
"66","120850007-01","Stuart",-80.240689,27.172458,10,11,55.2464604157439,30.1775674733712,25.0688929423727,TRUE,17.976810439236,32.1609754455093,5.97410020772577e-06,7.71479898366087
"67","120952002-01","Winter Park",-81.3625,28.596389,10,32,57.8338107404231,42.4500473727146,15.3837633677085,TRUE,10.354734880002,20.4127918554151,2.34370097795167e-07,6.17598301375948
"68","120990009-01","Royal Palm Beach",-80.233889,26.730833,10,10,57.4907154070763,27.1545801261952,30.3361352808811,TRUE,24.1412961551808,36.5309744065815,4.00096786195564e-07,10.8026527001695
"69","121030018-01","Saint Petersburg",-82.739875,27.785866,10,26,50.4748313863786,36.3828213120781,14.0920100743005,TRUE,8.81746339596295,19.3665567526381,8.13872912799185e-06,5.47908680125081
"70","121035002-01","Tarpon Springs",-82.700833,28.09,10,27,50.6197708079049,35.9882036899191,14.6315671179858,TRUE,9.17549148129154,20.0876427546801,5.84479224988728e-06,5.47340474396255
"71","121056006-01","Lakeland",-81.972222,28.028889,10,23,54.0234348416144,41.4417499872844,12.58168485433,TRUE,5.36411043187372,19.7992592767863,0.00128158290307522,3.56483110186833
"72","121111002-01","Fort Pierce",-80.40833,27.448889,10,19,49.7918088774494,30.6602093993913,19.1315994780581,TRUE,12.2403750386846,26.0228239174316,7.55857434283224e-06,5.74340101513568
"73","121130015-01","Gulf Breeze",-87.008033,30.394133,10,37,57.7673894845437,51.1378024414072,6.62958704313649,TRUE,0.731721928694116,12.5274521575789,0.0281995586524822,2.24613032450583
"74","121152002-01","Venice",-82.362583,27.089194,10,16,50.2673285945771,33.6515188654297,16.6158097291475,TRUE,8.28099489299417,24.9506245653007,0.000664018680234126,4.23485197600036
