"","stationPlotted","cityName","lon","lat","daysThreshold","nSmoky","smokeOzoneMeans","clearOzoneMeans","differenceOfMeans","signif","confInt_lower","confInt_upper","pValue","tValue"
"1","010730023-01","Birmingham",-86.815,33.553056,10,25,62.4708184241019,55.7888551817214,6.68196324238044,TRUE,1.19990922462146,12.1640172601394,0.018576645558157,2.48956994525086
"2","010731005-01","Not in a city",-87.003611,33.331111,10,42,63.5309086283845,53.6888303767588,9.84207825162574,TRUE,6.21946980257066,13.4646867006808,6.298073899089e-07,5.40520445990821
"3","010731009-01","Not in a city",-87.305556,33.459722,10,28,61.9551692808253,54.9606275343763,6.99454174644892,TRUE,2.22113090607563,11.7679525868222,0.00499957582929512,2.95034494106464
"4","010731010-01","Leeds",-86.549167,33.545278,10,37,57.9789056663017,55.8534850805063,2.12542058579539,FALSE,-2.23362110526874,6.48446227685951,0.332813224159269,0.977015788091229
"5","010732006-01","Hoover",-86.816667,33.386389,10,35,64.1288781814226,58.704753890421,5.42412429100163,TRUE,0.670601113732028,10.1776474682712,0.0260262181133351,2.28292631854903
"6","010735002-01","Pinson",-86.669167,33.704722,10,27,58.9233210528003,55.8794152882229,3.04390576457737,FALSE,-2.01473439622271,8.10254592537746,0.229121229219811,1.22645000304986
"7","010735003-01","Not in a city",-86.9425,33.801667,10,33,61.6296661465759,54.943555366062,6.68611078051384,TRUE,2.80675668290655,10.5654648781211,0.0011206783702234,3.46436435081405
"8","020900034-01","Fairbanks",-147.727413,64.84569,10,11,32.4628836636634,31.9179756875331,0.544907976130244,FALSE,-5.47505613093055,6.56487208319103,0.849149698249141,0.193662417977733
"9","051130003-01","Mena",-94.143316,34.454406,10,19,57.6983540325166,54.1970911304426,3.501262902074,FALSE,-3.19553852038809,10.1980643245361,0.287824199244032,1.0930003819778
"10","051190007-01","North Little Rock",-92.281296,34.756189,10,40,58.874489573409,52.6988855314752,6.17560404193376,TRUE,2.31093605381137,10.0402720300561,0.00217590043430425,3.19057733478496
"11","060010007-01","Livermore",-121.784217,37.687526,10,31,57.9623993328231,57.2057868824578,0.756612450365317,FALSE,-6.05056773545176,7.5637926361824,0.822534670411424,0.226063846070773
"12","060012004-01","Berkeley",-122.30129,37.877794,10,20,26.0477191075272,24.1664183634755,1.88130074405166,FALSE,-1.8345579328269,5.59715942093022,0.307114589773973,1.04250224352205
"13","060070008-01","Chico",-121.84162,39.761538,10,20,56.2856598786176,54.0019751058639,2.28368477275376,FALSE,-1.65719271330216,6.22456225880968,0.243352151894631,1.19613568034719
"14","060111002-01","Colusa",-122.017728,39.202935,10,46,57.5391020302729,51.3135847306535,6.22551729961935,TRUE,3.15302343335708,9.29801116588162,0.000153958540780032,4.05851531180655
"15","060195001-01","Clovis",-119.717356,36.819111,10,17,94.2061483257282,78.9349836410095,15.2711646847186,TRUE,6.7230904270287,23.8192389424085,0.00153680126164278,3.77066716669981
"16","060210003-01","Not in a city",-122.191903,39.533761,10,43,55.3026830631845,52.9187897132676,2.38389334991685,FALSE,-0.470597728669705,5.23838442850341,0.0998885508867782,1.67341766783191
"17","060290014-01","Bakersfield",-119.041209,35.356092,10,31,77.1081719576963,73.189478751523,3.91869320617327,FALSE,-2.77902871446708,10.6164151268136,0.242103756758703,1.19183166586009
"18","060310004-01","Corcoran",-119.566954,36.10218,10,11,95.2366060350805,73.694849927876,21.5417561072045,TRUE,13.7261813142192,29.3573309001898,5.54537208646749e-05,5.98346499844554
"19","060370016-01","Glendora",-117.85036,34.14435,10,19,70.8722126394039,75.4725320224906,-4.60031938308674,FALSE,-14.6130994636934,5.41246069751992,0.348650435980854,-0.960536792005902
"20","060376012-01","Santa Clarita",-118.5284,34.38344,10,15,76.9661862740907,77.4124531350074,-0.44626686091668,FALSE,-10.9706565579195,10.0781228360861,0.929074418305712,-0.090549051474324
"21","060430003-01","Not in a city",-119.7062,37.71325,10,21,70.2386265958894,66.2387691777187,3.99985741817075,FALSE,-1.05894312288682,9.05865795922832,0.115062920266643,1.64331030229902
